anio,tasa_descuento,edad,sexo,coeficiente,fuente
2016,5.34,60,Hombre,10.1491083032962,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,60,Mujer,11.4116696959217,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,61,Hombre,9.8526496731461,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,61,Mujer,11.1166797173961,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,62,Hombre,9.5533164058197,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,62,Mujer,10.8170206582783,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,63,Hombre,9.2516351571502,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,63,Mujer,10.5131353705614,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,64,Hombre,8.9481752503864,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,64,Mujer,10.2055013444192,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,65,Hombre,8.6435472615831,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,65,Mujer,9.8946566247780,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,66,Hombre,8.3383777583740,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,66,Mujer,9.5811424531666,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,67,Hombre,8.0333146629385,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,67,Mujer,9.2655469560460,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,68,Hombre,7.7290088651859,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,68,Mujer,8.9485059363371,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,69,Hombre,7.4261548985396,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,69,Mujer,8.6306725158446,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,70,Hombre,7.1254254876320,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,70,Mujer,8.3127268080347,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,71,Hombre,6.8275137774141,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,71,Mujer,7.9953554877153,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,72,Hombre,6.5330790701310,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,72,Mujer,7.6792957421903,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,73,Hombre,6.2428290088120,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,73,Mujer,7.3652439784780,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,74,Hombre,5.9573822292284,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,74,Mujer,7.0539520399498,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,75,Hombre,5.6773812617216,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,75,Mujer,6.7461443591790,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,76,Hombre,5.4034416691089,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,76,Mujer,6.4425328514330,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,77,Hombre,5.1361410235269,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,77,Mujer,6.1438311346063,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,78,Hombre,4.8759820806611,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,78,Mujer,5.8507251751384,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,79,Hombre,4.6234880723342,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,79,Mujer,5.5638601571774,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,80,Hombre,4.3790639403411,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,80,Mujer,5.2838543895884,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,81,Hombre,4.1431403806584,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,81,Mujer,5.0112847402124,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,82,Hombre,3.9160059827677,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,82,Mujer,4.7466977228784,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
