anio,tasa_descuento,edad,sexo,coeficiente,fuente
2026,6.34,83,Hombre,3.6205624273113,"Ministerio del Trabajo, Tabla de coeficientes para el calculo global de Jubilacion Patronal 2026"
2026,6.34,83,Mujer,4.3728580772168,"Ministerio del Trabajo, Tabla de coeficientes para el calculo global de Jubilacion Patronal 2026"
2026,6.34,84,Hombre,3.4213247271837,"Ministerio del Trabajo, Tabla de coeficientes para el calculo global de Jubilacion Patronal 2026"
2026,6.34,84,Mujer,4.1391098752643,"Ministerio del Trabajo, Tabla de coeficientes para el calculo global de Jubilacion Patronal 2026"
2026,6.34,85,Hombre,3.2306180788624,"Ministerio del Trabajo, Tabla de coeficientes para el calculo global de Jubilacion Patronal 2026"
2026,6.34,85,Mujer,3.9133879100993,"Ministerio del Trabajo, Tabla de coeficientes para el calculo global de Jubilacion Patronal 2026"
2026,6.34,86,Hombre,3.0486110093210,"Ministerio del Trabajo, Tabla de coeficientes para el calculo global de Jubilacion Patronal 2026"
2026,6.34,86,Mujer,3.6959927219040,"Ministerio del Trabajo, Tabla de coeficientes para el calculo global de Jubilacion Patronal 2026"
2026,6.34,87,Hombre,2.8753838701223,"Ministerio del Trabajo, Tabla de coeficientes para el calculo global de Jubilacion Patronal 2026"
2026,6.34,87,Mujer,3.4872133825369,"Ministerio del Trabajo, Tabla de coeficientes para el calculo global de Jubilacion Patronal 2026"
2026,6.34,88,Hombre,2.7110550701158,"Ministerio del Trabajo, Tabla de coeficientes para el calculo global de Jubilacion Patronal 2026"
2026,6.34,88,Mujer,3.2872526884025,"Ministerio del Trabajo, Tabla de coeficientes para el calculo global de Jubilacion Patronal 2026"
2026,6.34,89,Hombre,2.5555584304230,"Ministerio del Trabajo, Tabla de coeficientes para el calculo global de Jubilacion Patronal 2026"
2026,6.34,89,Mujer,3.0961425481730,"Ministerio del Trabajo, Tabla de coeficientes para el calculo global de Jubilacion Patronal 2026"
2026,6.34,90,Hombre,2.4087786983048,"Ministerio del Trabajo, Tabla de coeficientes para el calculo global de Jubilacion Patronal 2026"
2026,6.34,90,Mujer,2.9138392064644,"Ministerio del Trabajo, Tabla de coeficientes para el calculo global de Jubilacion Patronal 2026"
2026,6.34,91,Hombre,2.2707393769132,"Ministerio del Trabajo, Tabla de coeficientes para el calculo global de Jubilacion Patronal 2026"
2026,6.34,91,Mujer,2.7400262273210,"Ministerio del Trabajo, Tabla de coeficientes para el calculo global de Jubilacion Patronal 2026"
2026,6.34,92,Hombre,2.1409701673895,"Ministerio del Trabajo, Tabla de coeficientes para el calculo global de Jubilacion Patronal 2026"
2026,6.34,92,Mujer,2.5741825142932,"Ministerio del Trabajo, Tabla de coeficientes para el calculo global de Jubilacion Patronal 2026"
2026,6.34,93,Hombre,2.0187808390621,"Ministerio del Trabajo, Tabla de coeficientes para el calculo global de Jubilacion Patronal 2026"
2026,6.34,93,Mujer,2.4150563897939,"Ministerio del Trabajo, Tabla de coeficientes para el calculo global de Jubilacion Patronal 2026"
2026,6.34,94,Hombre,1.9033092783633,"Ministerio del Trabajo, Tabla de coeficientes para el calculo global de Jubilacion Patronal 2026"
2026,6.34,94,Mujer,2.2603331004976,"Ministerio del Trabajo, Tabla de coeficientes para el calculo global de Jubilacion Patronal 2026"
2026,6.34,95,Hombre,1.7927176956777,"Ministerio del Trabajo, Tabla de coeficientes para el calculo global de Jubilacion Patronal 2026"
2026,6.34,95,Mujer,2.1055883256772,"Ministerio del Trabajo, Tabla de coeficientes para el calculo global de Jubilacion Patronal 2026"
2026,6.34,96,Hombre,1.6805046543105,"Ministerio del Trabajo, Tabla de coeficientes para el calculo global de Jubilacion Patronal 2026"
2026,6.34,96,Mujer,1.9412615539289,"Ministerio del Trabajo, Tabla de coeficientes para el calculo global de Jubilacion Patronal 2026"
2026,6.34,97,Hombre,1.5553420624124,"Ministerio del Trabajo, Tabla de coeficientes para el calculo global de Jubilacion Patronal 2026"
2026,6.34,97,Mujer,1.7467852866017,"Ministerio del Trabajo, Tabla de coeficientes para el calculo global de Jubilacion Patronal 2026"
2026,6.34,98,Hombre,1.3716017400062,"Ministerio del Trabajo, Tabla de coeficientes para el calculo global de Jubilacion Patronal 2026"
2026,6.34,98,Mujer,1.4734744647692,"Ministerio del Trabajo, Tabla de coeficientes para el calculo global de Jubilacion Patronal 2026"
2026,6.34,99,Hombre,1.0000000000000,"Ministerio del Trabajo, Tabla de coeficientes para el calculo global de Jubilacion Patronal 2026"
2026,6.34,99,Mujer,1.0000000000000,"Ministerio del Trabajo, Tabla de coeficientes para el calculo global de Jubilacion Patronal 2026"
